mp_id,is_production_meter,is_silver_pv,exp_kwh,imp_kwh,best_summer_midday_days,peak_slot_med
35160,False,False,0.0,20086.2088470459,0,
35161,False,False,0.0040000001899898,20550.23396301269,0,37.0
35162,False,False,0.0,6847.795998573303,0,
35163,False,False,0.0,81513.34616088867,0,
35164,False,False,0.0,5663.113898582524,0,
35185,False,False,0.0,26155.80191040039,0,
35186,False,False,0.0,45984.54267883301,0,
35187,False,False,0.0,55764.59619140625,0,
35188,False,False,0.0,61090.53894042969,0,
35189,False,True,65132.00485229492,28639.603225708008,123,52.0
35190,False,False,0.0,35685.96301269531,0,
35191,False,False,0.0,9679.40298461914,0,
35192,False,False,0.0,7851.357948303223,0,
35193,False,False,0.0,6750.064041137695,0,
35194,False,False,0.0,7526.123992919922,0,
35195,False,False,0.0,6824.145942687988,0,
35196,False,False,0.0,5462.275009155273,0,
35197,False,False,0.0,11661.044998168943,0,
35198,False,False,0.0,7134.20698928833,0,
35199,False,False,0.0,26269.399963378903,0,
35200,False,False,0.0,4426.024002075195,0,
35201,False,False,0.0,5904.628067016602,0,
35202,False,False,0.0,14759.76293182373,0,
35203,False,False,0.0,10107.399963378906,0,
35204,False,False,0.0,256.25200617313385,0,
35205,False,False,0.0,7432.995986938477,0,
35206,False,False,0.0,14066.205978393557,0,
35207,False,False,0.0,4769.468994140625,0,
35208,False,False,0.0,11055.897003173828,0,
35209,False,False,0.0,16153.933990478516,0,
35210,False,False,0.0,3251.5560150146484,0,
35211,False,False,0.0,7118.778961181641,0,
35212,False,False,0.0,6271.185943603516,0,
35213,False,False,0.0,18089.32290649414,0,
35214,False,False,0.0,3451.2588958740234,0,
35215,False,False,0.0,6555.9140701293945,0,
35216,False,False,0.0,4807.911994934082,0,
35217,False,False,0.0,5145.766990661621,0,
35218,False,False,0.0,10967.771026611328,0,
35219,False,False,0.0,9809.964004516602,0,
35220,False,False,0.0,8312.673027038574,0,
35221,False,False,0.0,8663.636001586914,0,
35222,False,False,0.0,18403.02606201172,0,
35223,False,False,0.0,20544.131927490234,0,
35224,False,False,0.0,53777.79396057129,0,
35225,False,False,0.0,1202.3659801483154,0,
35226,False,False,0.0,31422.302001953125,0,
35227,False,False,0.0,6843.390975952148,0,
35228,False,False,0.0,29632.557145908475,0,
35229,False,False,0.0,26314.97625732422,0,
35231,False,False,0.0,14839.808151245115,0,
35232,False,False,0.0,20097.807067871094,0,
35233,False,False,0.0,102560.2901611328,0,
35234,False,False,0.0,5958.165016174316,0,
35235,False,False,0.0,4206.847961425781,0,
35236,False,False,0.0,10672.978927612305,0,
35237,False,False,0.0,4827.745002746582,0,
35238,False,False,0.0,7244.4470291137695,0,
35239,False,False,0.0,4669.340980529785,0,
35240,False,False,0.0,86353.97589111328,0,
35241,False,False,0.0,5329.339019775391,0,
35242,False,False,0.0,15386.52293395996,0,
35243,False,False,0.0,4310.116012573242,0,
35244,False,False,0.0,2948.3709716796875,0,
35245,False,False,0.0,3444.531007766724,0,
35246,False,False,0.0,8601.462051391602,0,
35247,False,False,0.0,8499.342971801758,0,
35248,False,False,0.0,8921.15805053711,0,
35249,False,False,0.0,2516.712989807129,0,
35250,False,False,0.0,13465.34994506836,0,
35251,False,False,0.0,26910.862928390503,0,
35253,False,False,0.0,6577.289970397949,0,
35254,False,False,0.0,9015.925117492676,0,
35255,False,False,0.0,25012.84509277344,0,
35256,False,False,0.0,33292.44591522217,0,
35257,False,False,0.0,31041.90692138672,0,
35258,False,False,0.0,4205.152992248535,0,
35265,False,True,26162.974860191345,12032.088916301727,123,50.0
35266,False,False,0.0,11442.74690246582,0,
35267,False,False,0.0,4231.231983184814,0,
35268,False,False,0.0,19263.38515472412,0,
35270,False,False,0.0,62279.21263122559,0,
35271,False,False,0.0,37893.920959472656,0,
35272,False,False,0.0,43869.2802772522,0,
35285,False,False,0.0,3879.2280311584473,0,
35287,False,False,0.0,6937.390998840332,0,
35288,False,False,0.0,4545.397026062012,0,
35289,False,False,0.0,5029.955001831055,0,
35290,False,False,0.0,153.1700038909912,0,
35291,False,False,4.817999839782715,16270.68194580078,0,31.25
35325,False,False,0.0,308.1660081148148,0,
35326,False,False,0.0,28811.75305175781,0,
35327,False,False,0.0,124922.88012695312,0,
35328,False,False,0.0,40043.28338623047,0,
35329,False,False,0.0,12613.657043457031,0,
35330,False,False,0.0,8529.276992797852,0,
35331,False,False,0.0,4689.2090492248535,0,
35332,False,False,0.0,6599.79606628418,0,
35333,False,False,0.0,6687.808044433594,0,
35334,False,False,0.0,9505.645095825195,0,
35335,False,False,0.0,22289.712890625,0,
35336,False,False,0.0,10734.35203552246,0,
35337,False,True,10984.58505642414,11355.01096343994,122,50.0
35338,False,False,0.0,40336.33923339844,0,
35339,False,False,0.0,16586.25909423828,0,
35340,False,False,0.0,41339.475814819336,0,
35341,False,False,0.0,67499.30334472656,0,
35342,False,False,0.0,59183.90789794922,0,
35343,False,False,0.0,11241.422958374023,0,
35344,False,False,0.0,3938.884990811348,0,
35345,False,False,0.0,4121.759001255035,0,
35346,False,False,0.0,16914.253936767578,0,
35347,False,False,0.0,702.9520263671875,0,
35348,False,False,0.0,6243.666030883789,0,
35349,False,False,0.0,53588.72967529297,0,
35350,False,False,0.0,24651.481842041016,0,
35365,False,False,0.0,15358.588027954102,0,
35366,False,False,0.0,12061.323978424072,0,
35367,False,False,1035.85595703125,1284.221990466118,0,51.0
35368,False,False,0.0,15804.008026123049,0,
35369,False,False,0.0,38379.99301147461,0,
35370,True,False,34162.21408843994,36.4830014705658,123,53.0
35371,False,False,0.0,3881.9599609375,0,
35372,False,False,0.0,11263.22494506836,0,
35373,False,False,0.0,4709.021991729736,0,
35374,False,False,0.0,8053.799987792969,0,
35375,False,False,0.0,41706.331115722656,0,
35376,False,False,0.0,10743.4792766124,0,
35377,False,False,0.0,2547.972969055176,0,
35378,False,False,0.0,5874.62296295166,0,
35379,False,False,0.0,6022.701995849609,0,
35380,False,False,0.0,5469.618980407715,0,
35381,False,False,0.0,3958.401008605957,0,
35382,False,False,0.0,3940.753002166748,0,
35383,False,False,0.0,1526.203010559082,0,
35384,False,False,0.0,6877.18896484375,0,
35385,False,False,0.0,1778.4000263214111,0,
35386,False,False,0.0020000000949949,2626.670999526977,0,77.0
35387,False,False,0.0,8699.81901550293,0,
35388,False,False,0.0,21037.50894165039,0,
35389,False,False,0.0,22996.696838378903,0,
35390,False,False,0.0,22520.392868041992,0,
35391,False,False,0.0,11012.641967773438,0,
35392,False,False,0.0,33994.708984375,0,
35394,False,False,0.0,69314.18222045898,0,
35395,False,False,0.0,31555.733123779297,0,
35396,False,False,0.0,11346.759002685549,0,
35397,False,False,0.0,17351.757934570312,0,
35398,False,False,0.0,28356.289001464844,0,
35399,False,False,0.0,5824.312015533447,0,
35400,False,False,0.0,74425.56903076172,0,
35402,False,False,0.0,13155.070014953611,0,
35403,False,False,0.0,41643.76815795898,0,
35404,False,False,0.0,48103.762939453125,0,
35405,False,False,0.0,2560.376007080078,0,
35425,False,False,0.0,59203.08288574219,0,
35426,False,False,0.0,25708.72006225586,0,
35427,False,False,0.0,45445.38186645508,0,
35428,False,False,0.0,8653.09001159668,0,
35429,False,False,0.0,20231.774017333984,0,
35430,False,True,21352.777994155884,22016.270038604736,123,50.0
35431,False,False,0.0,10320.929901123049,0,
35432,False,False,0.0,10402.32703781128,0,
35433,False,False,0.0,1564.596995830536,0,
35434,False,False,0.0,1614.5430173277855,0,
35435,False,False,0.0,2712.7739918231964,0,
35436,False,False,0.0,17922.48910522461,0,
35437,False,False,0.0,79499.31088256836,0,
35438,False,False,0.0,33939.40231323242,0,
35439,False,False,0.0,21941.826942443848,0,
35440,False,True,25556.280799865723,28374.674911499023,123,49.0
35441,False,True,11834.742092132568,20540.419914245605,120,48.0
35442,False,False,0.0,18202.26498413086,0,
35443,False,False,0.0,7459.159973144531,0,
35444,False,False,0.0,7580.611999511719,0,
35445,False,False,0.0,24680.340881347656,0,
35446,False,False,0.0,68995.15444946289,0,
35447,False,False,0.0,28315.56195831299,0,
35448,False,False,0.1730000076349824,22826.393951416016,0,49.0
35449,False,True,295.08100084401667,21912.850036621094,76,50.0
35450,False,False,0.0,3921.28515625,0,
35451,False,False,0.0,42850.87795257568,0,
35452,False,False,0.0,13090.298942565918,0,
35453,False,False,0.0,16919.917053222656,0,
35454,False,False,0.0,19591.207153320312,0,
35485,False,False,0.0,28417.06707763672,0,
35486,False,False,0.0,38601.5853881836,0,
35487,False,False,0.0,47960.23516845703,0,
35488,False,False,0.0,30202.590057373047,0,
35489,False,False,0.0,33479.17523956299,0,
35490,False,False,0.0,19113.31610107422,0,
35491,False,False,0.0,4692.054979324341,0,
35492,False,False,0.0,11237.203994750977,0,
35493,False,False,0.0,19507.416870117188,0,
35494,False,False,0.0,27893.753021240234,0,
35495,False,False,0.0,13654.4150390625,0,
35496,False,False,0.0,26445.97592163086,0,
35497,False,False,0.0,23802.15707397461,0,
35498,False,False,0.0,3651.9959754943848,0,
35499,False,False,0.0,13570.309020996094,0,
35500,False,False,0.0,45943.245429039,0,
35501,False,False,0.0,31599.748016357426,0,
35502,False,False,0.0,25254.694061279297,0,
35503,False,False,0.0,11291.885986328123,0,
35504,False,False,0.0,12518.133911132812,0,
35505,False,False,0.0,32289.06811523437,0,
35506,False,False,0.0,4581.861968994141,0,
35507,False,False,0.0,21106.90385437012,0,
35508,False,False,0.0,7166.424057006836,0,
35510,False,False,0.0,656170.2970581055,0,
35511,False,False,0.0,101510.65441894533,0,
35545,False,False,0.0,21502.923126220703,0,
35548,False,False,0.0,37484.99362182617,0,
35549,False,False,0.0,33006.61096191406,0,
35550,False,False,0.0,31711.707229614258,0,
35551,False,False,0.0,8844.682067871094,0,
35552,False,False,0.0,2161.164001464844,0,
35553,False,False,0.0,2965.628032684326,0,
35554,False,False,0.0,590.6890087127686,0,
35555,False,False,0.0,4731.756988525391,0,
35556,False,False,0.5380000099539757,1736.6769714355469,0,50.0
35557,False,False,0.0,17167.31381225586,0,
35558,False,False,0.3939999938011169,1568.425048828125,0,53.5
35559,False,False,0.0,5105.605018615723,0,
35560,False,False,0.0,27463.58905029297,0,
35561,False,False,0.0,73464.21127319336,0,
35562,False,False,0.0,18490.35199737549,0,
35563,False,False,0.0,60970.76431274414,0,
35564,False,False,0.0,9175.350002288818,0,
35565,False,False,0.0050000003539025,20293.519958496094,0,75.0
35567,False,False,0.0,31091.586975097656,0,
35568,False,False,0.0,13545.46809387207,0,
35569,False,False,0.0,32182.54196166992,0,
35570,False,False,0.0,21315.148010253903,0,
35571,False,False,0.0,67464.87796020508,0,
35573,False,False,0.0,0.6709999958984554,0,
35574,False,False,0.0,17248.541961669922,0,
35575,False,False,0.0,3978.152950286865,0,
35576,False,False,0.0,27562.311935424805,0,
35577,False,False,0.0,12858.813018798828,0,
35578,False,False,0.0020000000949949,7806.762054443359,0,51.5
35579,False,False,0.0,66374.18789672852,0,
35580,False,False,0.0,13260.668869018557,0,
35581,False,False,0.0,20072.11407470703,0,
35582,False,False,0.0,10423.926940917969,0,
35583,False,False,0.0,28063.34306335449,0,
35584,False,False,0.0,26306.156982421875,0,
35585,False,False,0.0,16218.829003334044,0,
35625,False,False,0.0,12626.164993286133,0,
35626,False,False,0.0,12953.20590209961,0,
35627,False,False,0.0,47604.48602294922,0,
35629,False,False,0.0,13175.332046508787,0,
35630,False,False,0.0,14933.143951416016,0,
35631,False,False,0.0,7093.698013305664,0,
35632,False,False,0.0,66895.68664550781,0,
35633,False,False,0.0,4333.643989562988,0,
35634,False,False,0.0,7365.697998046875,0,
35635,False,False,0.0,12104.275939941406,0,
35636,False,False,0.0,12316.832061767578,0,
35637,False,False,0.0,17377.05307006836,0,
35638,False,False,0.0,59711.64761352539,0,
35639,False,False,0.0,18422.04605102539,0,
35640,False,False,0.0,10828.76397705078,0,
35641,False,False,0.0,5086.568961143494,0,
35642,False,False,0.0,6623.860969543457,0,
35643,False,False,0.0,9601.682006835938,0,
35644,False,False,0.0,16354.307006835938,0,
35645,False,False,0.0,10536.349029541016,0,
35646,False,False,0.0,9287.291030883787,0,
35647,False,False,0.0,0.0010000000474974,0,
35648,False,False,0.0,67074.22325134277,0,
35649,False,False,0.0,45638.94674682617,0,
35650,False,False,0.0,5154.160980224609,0,
35651,False,False,0.0,5950.80103302002,0,
35652,False,False,0.0,5327.399024963379,0,
35653,False,False,0.0,8124.544998168945,0,
35654,False,False,0.0,7338.76097869873,0,
35655,False,False,0.0,39450.80682373047,0,
35656,False,False,0.0,69834.53607177734,0,
35657,False,False,0.0,5463.3489990234375,0,
35658,False,False,0.0,18546.5849609375,0,
35659,False,False,0.0,6433.354972839356,0,
35660,False,False,0.0,22952.20803833008,0,
35661,False,False,0.0,9503.326026916504,0,
35662,False,False,0.0,16002.39614868164,0,
35663,False,False,0.0,7630.796997070312,0,
35664,False,False,0.0,5020.76904296875,0,
35665,False,False,0.0,4686.037010192871,0,
35666,False,False,0.0,874.7149923108518,0,
35667,False,False,0.0,27670.966174276546,0,
35668,False,False,0.0,18104.340003967285,0,
35685,False,False,0.0,5093.510986328125,0,
35686,False,False,0.0,8961.862037658691,0,
35687,False,False,0.0,7209.319969177246,0,
35725,True,False,36099.93223571777,49.73900228738785,123,48.75
35726,False,True,890.0189944575541,31197.128936767574,88,48.0
35727,False,False,0.0,166080.9569091797,0,
35728,False,False,0.0,21815.156829833984,0,
35729,False,False,0.0,50126.87927246094,0,
35730,False,False,0.0,9670.195976257324,0,
35731,False,False,0.0,9058.898930072784,0,
35732,False,False,0.0,7606.756011962891,0,
35733,False,False,0.0,11357.818984985352,0,
35734,False,True,27656.571641922,22323.262768745422,119,51.0
35735,False,False,0.0,29700.54888916016,0,
35736,False,False,0.0,8973.242965698242,0,
35766,False,False,0.0,8788.379081726074,0,
35767,False,False,0.0,13706.363990783691,0,
35768,False,False,0.0,6155.071998596191,0,
35769,False,False,0.0,8625.729019165039,0,
35770,False,False,0.0,10327.242950439451,0,
35771,False,False,0.0,1365.7740478515625,0,
35772,False,False,0.0,16663.054077148438,0,
35773,False,False,0.0,17395.42108154297,0,
35774,False,False,0.0,22076.22604370117,0,
35775,False,False,10.785000160336494,73367.97790527344,0,44.5
35776,False,False,0.0,11261.85390472412,0,
35777,False,False,0.0,7607.049995422363,0,
35778,False,False,7.886000122874975,61635.01205444336,0,45.0
35779,False,False,0.0,23972.96813964844,0,
35780,False,False,0.0,12321.026977539062,0,
35781,False,False,0.0,9874.845916748049,0,
35782,False,False,7.976000066846609,64889.581115722656,0,38.5
35783,False,False,0.0,12272.774017333984,0,
35784,False,False,0.0,16968.79803466797,0,
35785,False,False,0.0,8942.021987915039,0,
35786,False,False,0.0,2311.916027069092,0,
35788,False,False,0.0,47786.30426025391,0,
35790,False,False,0.0,10867.655044555664,0,
35791,False,False,0.0,15133.64907836914,0,
35792,False,False,0.0,4945.991987228394,0,
35793,False,False,0.0,9610.486907958984,0,
35794,False,False,0.0,4178.516998291016,0,
35795,False,False,0.0,10263.825927734377,0,
35796,False,False,0.0,3289.733993530273,0,
35797,False,False,0.0,9685.887928009031,0,
35798,False,False,0.0,3634.507972717285,0,
35799,False,False,0.0,3260.725987434387,0,
35800,False,False,0.0,46638.79901123047,0,
35801,False,False,0.0,7875.046020507812,0,
35802,False,False,0.0,6431.963035583496,0,
35803,False,False,0.0,4596.71102142334,0,
35804,False,False,0.0,7229.031010627747,0,
35805,False,False,0.0,5919.607925415039,0,
35806,False,False,0.0,4028.731044769287,0,
35807,False,False,0.0,4866.87201499939,0,
35808,False,False,0.0,11811.749954223633,0,
35809,False,False,0.0,3951.599987030029,0,
35810,False,False,0.0,6585.388999938965,0,
35811,False,False,0.0,3772.509007930756,0,
35812,False,False,0.0,7063.436008453369,0,
35813,False,False,0.0,7393.74299621582,0,
35814,False,False,0.0,15863.76104736328,0,
35815,False,False,0.0,35414.81494140625,0,
35816,False,False,0.0,25146.65295410156,0,
35817,False,False,0.0,4597.290962219238,0,
35818,False,False,0.0,17095.071990966797,0,
35819,False,False,0.0,5650.22492980957,0,
35821,False,False,0.0,7348.2290115356445,0,
35822,False,False,0.0,30230.963104248047,0,
35823,False,False,0.0,34549.29364013672,0,
35824,False,False,0.0,48858.21410369873,0,
35825,False,False,0.0,6012.857966661453,0,
35826,False,False,0.0,16105.41291809082,0,
35827,False,True,28268.11865234375,24553.36496353149,123,46.0
35828,False,False,0.0,27441.29605102539,0,
35829,False,False,0.0,2397.7279842831194,0,
35830,False,False,0.0,14723.431762695312,0,
35831,False,False,0.0,24033.4899597168,0,
35832,False,True,2695.357008814812,21466.19611930847,62,54.0
35833,False,False,0.0,23733.558979034424,0,
35834,False,False,0.0,9584.490936279297,0,
35835,False,False,0.0,9618.847984313965,0,
35836,False,False,0.0,5197.990004062653,0,
35837,False,False,0.0,9995.597988128662,0,
35838,False,False,0.0,10136.84001159668,0,
35839,False,False,0.0,7029.824996948242,0,
35840,False,False,0.0,6748.981140136719,0,
35841,False,False,0.0,45648.36996459961,0,
35842,False,False,0.0,28149.37680053711,0,
35843,False,False,0.0020000000949949,111487.14349365234,0,53.0
35844,False,False,0.0,1007.7990059693112,0,
35845,False,False,0.0,2130.0899422894,0,
35846,False,False,0.0050000002374872,10049.785972595217,0,63.5
35847,False,False,0.0,6924.981979370117,0,
35848,False,False,0.0,2690.4270095825195,0,
35849,False,True,92299.544921875,53730.70819091797,123,51.5
35850,False,True,18625.30794429779,122690.2100830078,123,50.0
35851,False,False,0.0,4005.1310443878174,0,
35852,False,False,0.0,55493.470275878906,0,
35853,False,False,0.0,7449.687034606934,0,
35854,False,False,0.0,30263.58901977539,0,
35855,False,False,0.0,13235.781997680664,0,
35856,False,False,0.0,31942.9899597168,0,
35858,False,False,0.0,17026.202072143555,0,
35859,False,False,0.0,12594.38296508789,0,
35860,False,False,0.0,23129.52294921875,0,
35861,False,False,0.0,11326.196044921877,0,
35862,False,False,0.0,23465.397033691406,0,
35863,False,False,0.0,9049.751998901367,0,
35864,False,False,0.1110000034095719,7866.76904296875,0,53.5
35865,False,False,0.0,46137.53930664063,0,
35866,False,False,0.0,19018.727966308597,0,
35867,False,False,0.0,40396.5739440918,0,
35868,False,False,0.0,24888.464126586918,0,
35869,False,False,0.0,16346.658065795898,0,
35870,False,False,0.0,29271.312118530277,0,
35871,False,False,0.0030000001424923,2405.1619911193848,0,31.0
35872,False,False,0.0,34633.96990966797,0,
35873,False,False,0.0,16952.016036987305,0,
35874,False,False,0.0,4782.751968383789,0,
35875,False,False,0.0,45792.10809326172,0,
35876,False,False,0.0,16290.826049804688,0,
35877,False,False,0.0,19586.123962402344,0,
35878,False,False,0.0,35787.10009765625,0,
35879,False,False,8.829999923706055,4881.584991455078,0,47.0
35880,False,False,0.0,1932.2049865722656,0,
35881,False,False,0.0,25611.563018798828,0,
35882,False,False,0.0,13399.42007446289,0,
35883,False,False,0.0,7340.075965881348,0,
35884,False,False,0.0,16099.490112304688,0,
35885,False,False,0.0,27206.2900390625,0,
35886,False,False,0.0,13496.751098632812,0,
35887,False,False,0.0,13359.627975463867,0,
35888,False,False,0.0,5785.013031005859,0,
35889,False,True,25545.207038879395,26709.329711914062,123,46.0
35890,False,False,0.0,35788.67025756836,0,
35891,False,False,0.0,2734.685969352722,0,
35892,False,False,0.0,6364.758018493652,0,
35893,False,True,30632.303955078125,12743.870040893557,123,49.0
35894,False,False,0.0,31432.454956054688,0,
35895,False,False,0.0,7157.808990478516,0,
35896,False,False,0.0,68584.31420898438,0,
35897,False,False,0.0,46384.12713623047,0,
35898,False,False,0.0,43741.896728515625,0,
35899,False,False,0.0,26988.22491455078,0,
35900,False,False,0.0,16510.834014892578,0,
35925,True,False,737.6129760742188,71.80899810791016,11,49.0
35942,False,False,0.0,48913.310546875,0,
35943,False,False,0.0,38816.91711425781,0,
35944,False,False,0.0,66220.46138000488,0,
35945,False,False,0.0,19914.265045166016,0,
35946,False,False,0.0,73920.31069946289,0,
35947,False,True,7952.364002585411,22010.365760803223,103,53.0
35949,False,False,0.0,9940.850036621094,0,
35950,False,False,0.0,71239.24752807617,0,
35951,False,False,0.026000001700595,20850.005813598636,0,37.0
35952,False,False,0.0,28834.101028442383,0,
35953,False,False,0.0,6440.200038909912,0,
35954,False,False,0.0,5434.990989685059,0,
35955,False,False,0.0,7443.948020935059,0,
35956,False,False,0.0,6354.262985229492,0,
35957,False,False,0.0,7838.54695892334,0,
35958,False,False,0.0,10115.377944946287,0,
35959,False,False,0.0,2570.740972980857,0,
35960,False,False,0.0,31895.519958496094,0,
35961,False,False,0.0,2883.900966644287,0,
35962,False,False,0.0,6037.038005828857,0,
35963,False,False,0.0,3766.308032989502,0,
35964,False,False,0.0,4154.677001953125,0,
35965,False,False,0.0,1938.5639686584475,0,
35966,False,False,0.0,2328.3920154571533,0,
35967,False,False,0.0,814.5390090942383,0,
35968,False,False,0.0,5641.871032714844,0,
35969,False,False,0.0,747.6219940185547,0,
35970,False,False,0.0,9381.31495666504,0,
35971,False,False,0.0,11803.980072021484,0,
35973,False,False,0.0,9838.734024047852,0,
35974,False,False,0.0010000000474974,18632.863861083984,0,39.0
35975,False,False,0.0,19520.25999450684,0,
35976,False,False,0.0,9375.368072509766,0,
35977,False,False,0.0,12788.95004272461,0,
35978,False,False,0.0,27359.93896484375,0,
35979,False,False,0.0,44993.80627441406,0,
35980,False,False,0.0,12221.523880004885,0,
35981,False,False,0.0,24890.413024902344,0,
35982,False,False,0.0,45471.15951538086,0,
35983,False,False,0.0,2488.954969406128,0,
35984,False,False,0.0,12089.191040039062,0,
35985,False,False,0.0,46974.469818115234,0,
35986,False,False,0.0,13968.643043518066,0,
35987,False,False,0.0,25851.643035888672,0,
35988,False,False,0.0,26985.92807006836,0,
36005,False,False,0.0,19197.133026123047,0,
36006,False,False,0.0,22363.236099243164,0,
36007,False,False,0.0,21440.526977539062,0,
36008,False,False,0.0,39927.45727539063,0,
36009,False,False,0.0,9580.925994873049,0,
36010,False,False,0.0,3846.6569986343375,0,
36011,False,False,0.0,31477.058883666992,0,
36012,False,False,0.0,9185.412011146544,0,
36013,False,False,0.0,14185.908950805664,0,
36014,False,False,0.0,3444.060009002685,0,
36015,False,False,0.0,9690.265975952148,0,
36016,False,False,0.0,10277.156951904297,0,
36017,False,False,0.0,4499.379997253418,0,
36018,False,False,0.0,4809.444996833801,0,
36019,False,False,0.0,2526.1509895324707,0,
36020,False,False,0.0,10958.778945922852,0,
36021,False,False,0.0,8552.484985351562,0,
36022,False,False,0.0,43637.64410400391,0,
36023,False,False,0.0,7943.230994462967,0,
36024,False,False,0.0,0.0,0,
36025,False,False,0.0,3941.342994689941,0,
36026,False,False,0.0,19839.673065185547,0,
36027,False,False,0.0,4205.085052490234,0,
36028,False,False,0.0,42537.43280029297,0,
36030,False,False,0.0,22415.84100341797,0,
36032,False,False,0.0,11312.299057006836,0,
36033,False,False,0.0,58334.77896118164,0,
36034,False,False,0.0,23038.972076416016,0,
36035,False,False,0.0,43493.86814880371,0,
36036,False,False,0.0,27636.51596069336,0,
36037,False,False,0.0,7662.953018188477,0,
36038,False,False,0.0,16921.239936828613,0,
36039,False,False,0.0,18143.091918945312,0,
36040,False,False,0.0,10203.058044433594,0,
36041,False,False,0.0,37658.3508605957,0,
36042,False,False,0.0,33174.7219543457,0,
36043,False,False,0.0,14899.236938476562,0,
36044,False,False,0.0,33616.60192871094,0,
36045,False,False,0.0,40421.914611816406,0,
36046,False,False,0.0,16369.882919311523,0,
36047,False,False,0.0,5182.485023498535,0,
36085,False,False,0.0,9341.91291809082,0,
36086,False,False,292.4939880371094,855.6539998054504,0,50.5
36087,False,False,0.1539999991655349,11790.637954711914,0,45.0
36088,False,False,0.0,71609.73565673828,0,
36089,False,False,0.0,57725.64599609375,0,
36090,False,True,11921.903222084044,69210.89113235474,92,50.0
36092,False,False,0.0,4542.218002319336,0,
36093,False,False,0.0,3516.5809841156006,0,
36094,False,False,0.0,7067.091018676758,0,
36095,False,False,0.0,2113.3709831237798,0,
36096,False,False,0.0,3586.155990600586,0,
36097,False,False,0.0,3135.434000015259,0,
36098,False,False,0.0,3514.4469985961914,0,
36099,False,False,0.0,5375.18501663208,0,
36100,False,False,0.0,5951.309027325362,0,
36101,False,False,0.0,4756.946990966797,0,
36102,False,False,242.11099857091904,6525.505039215088,8,45.75
36103,False,False,0.0,6012.17106628418,0,
36104,False,False,0.0,11397.342124938965,0,
36105,False,False,0.0,11187.150985717772,0,
36106,False,False,0.0,3629.1510009765625,0,
36107,False,False,0.0,535.3010158538818,0,
36108,False,False,0.0,58733.58892059326,0,
36109,False,True,721.0110197067261,60819.81713867188,52,43.5
36110,False,False,0.0,14218.656967163086,0,
36111,False,False,0.0,9912.64404296875,0,
36112,False,False,0.0,9062.74600982666,0,
36113,False,False,0.0,7096.870979309082,0,
36114,False,False,0.0,18505.182022094727,0,
36115,False,False,0.0,6056.197067260742,0,
36116,False,False,0.0,12151.693008422852,0,
36117,False,False,0.0,11896.171905517578,0,
36118,False,False,0.0,0.0,0,
36119,False,False,0.0,47726.87976074219,0,
36120,False,False,0.0,17164.198013305664,0,
36121,False,False,0.0,4932.820999145508,0,
36122,False,False,0.0,954.936029434204,0,
36123,False,False,0.0,4829.895035028458,0,
36124,True,False,35015.31004333496,0.1360000041313469,123,49.0
36125,False,False,0.0,23574.80494689941,0,
36126,False,False,0.0,18159.906036376957,0,
36127,False,False,0.0,131952.60224318504,0,
36128,False,False,0.0,13037.070903778076,0,
36129,False,False,0.0,8901.269018173218,0,
36130,False,False,0.0,32477.70010375977,0,
36131,False,False,0.0,21035.30712890625,0,
36132,False,False,0.0,1723.6090364456177,0,
36133,False,False,0.0,18896.791957855225,0,
36134,False,False,0.0,128780.70056152344,0,
36135,False,False,0.0,13795.818099975586,0,
36136,False,False,0.0,5746.972991943359,0,
36137,False,False,0.0,17511.802978515625,0,
36138,False,False,0.0,7142.743045806885,0,
36139,False,False,0.0,8758.922943115234,0,
36140,False,False,0.0,4582.903984069824,0,
36141,False,False,0.0,4670.268989562988,0,
36142,False,False,0.0,7991.082977294922,0,
36143,False,False,0.0,10744.826950073242,0,
36144,False,False,0.0,8059.517976760864,0,
36145,False,False,0.0,25177.206446170807,0,
36146,False,False,0.0,20195.68002319336,0,
36147,False,False,0.0,29588.09408569336,0,
36148,False,False,0.0,11252.71908569336,0,
36149,False,False,0.0,4532.713001251221,0,
3615,False,False,0.0,566.3460083007812,0,
36150,False,False,0.0,12259.74508869648,0,
36151,False,False,0.0,10138.51505279541,0,
36152,False,False,0.0,11546.726959228516,0,
36153,False,False,0.0,10686.660949707031,0,
36154,False,False,0.0,22465.64492797852,0,
36155,False,False,0.0,7616.752964735031,0,
36156,False,False,0.0,10434.042984008787,0,
36157,False,False,0.0,20100.8239440918,0,
36158,False,False,0.0,5542.3979568481445,0,
36159,False,False,0.0,6781.580051422119,0,
36160,False,False,0.0,18911.304901123047,0,
36161,False,False,0.0,12524.509033203123,0,
36162,False,False,0.0,14401.143966674805,0,
36163,False,False,0.0,12588.287048339844,0,
36164,False,False,0.0,4886.318962097168,0,
36165,False,False,0.0,21183.317932128903,0,
36166,False,False,0.0,49763.62985229492,0,
36167,False,False,0.0,21641.498947143555,0,
36168,False,False,0.0,5598.654937744141,0,
36169,False,False,0.0,75566.30725097656,0,
36170,False,False,0.0,5503.966041564941,0,
36171,False,False,0.0,3504.6730320453644,0,
36172,False,False,0.0,20190.029083251957,0,
36173,False,False,0.0,50517.03594970703,0,
36174,False,False,0.0,9171.633026123049,0,
36175,False,False,0.0,6688.70699480921,0,
36176,False,False,0.0,21482.269165039062,0,
36177,False,False,0.0,9564.738967895508,0,
36178,False,False,0.0,9815.682006835938,0,
