amplitude_kw,minimum_duration_hours,family,weekly_score_cutoff,minimum_evidence_weeks,score_floor,flagged,new_positive_overrides,accuracy,balanced_accuracy,pr_auc,precision,recall,f1,brier
3.0,1.5,block,0.9,3,0.7,46,27,0.3880597014925373,0.5869272237196765,0.4995647068351149,0.24528301886792453,0.9285714285714286,0.3880597014925373,0.32586442064234017
3.0,1.5,block,0.9,3,0.9,46,27,0.3880597014925373,0.5869272237196765,0.20856588362405443,0.24528301886792453,0.9285714285714286,0.3880597014925373,0.4904662565598107
3.0,1.5,block,0.9,4,0.7,44,26,0.40298507462686567,0.5963611859838275,0.5042177062005807,0.25,0.9285714285714286,0.3939393939393939,0.31634869551757716
3.0,1.5,block,0.9,4,0.9,44,26,0.40298507462686567,0.5963611859838275,0.21676464856118774,0.25,0.9285714285714286,0.3939393939393939,0.47139829262907745
3.0,1.5,block,0.95,1,0.7,37,22,0.4626865671641791,0.6340970350404312,0.5221965857253666,0.2708333333333333,0.9285714285714286,0.41935483870967744,0.2826176618139421
3.0,1.5,block,0.95,1,0.9,37,22,0.4626865671641791,0.6340970350404312,0.23591299361470697,0.2708333333333333,0.9285714285714286,0.41935483870967744,0.41001210883011446
3.0,1.5,block,0.95,2,0.7,27,14,0.582089552238806,0.7095687331536389,0.5477673346194987,0.325,0.9285714285714286,0.48148148148148145,0.23550542752150713
3.0,1.5,block,0.95,2,0.9,27,14,0.582089552238806,0.7095687331536389,0.26637455503825574,0.325,0.9285714285714286,0.48148148148148145,0.3264137321665686
3.0,1.5,block,0.95,3,0.7,21,12,0.582089552238806,0.683288409703504,0.5430262500480418,0.3157894736842105,0.8571428571428571,0.46153846153846156,0.2352744222130571
3.0,1.5,block,0.95,3,0.9,21,12,0.582089552238806,0.683288409703504,0.26272872148964366,0.3157894736842105,0.8571428571428571,0.46153846153846156,0.31068613276893703
3.0,1.5,block,0.95,4,0.7,15,9,0.5970149253731343,0.6664420485175202,0.5333964705356895,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.22911125362242823
3.0,1.5,block,0.95,4,0.9,15,9,0.5970149253731343,0.6664420485175202,0.2574548857678111,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.2878065462678604
3.0,1.5,plateau,0.85,1,0.7,14,7,0.6865671641791045,0.7756064690026954,0.598692965059312,0.3939393939393939,0.9285714285714286,0.5531914893617021,0.1909774549808468
3.0,1.5,plateau,0.85,1,0.9,14,7,0.6865671641791045,0.7756064690026954,0.3579915090383071,0.3939393939393939,0.9285714285714286,0.5531914893617021,0.23280827315916816
3.0,1.5,plateau,0.85,2,0.7,6,3,0.7164179104477612,0.7681940700808625,0.5882345830507909,0.41379310344827586,0.8571428571428571,0.5581395348837209,0.18139662119287436
3.0,1.5,plateau,0.85,2,0.9,6,3,0.7164179104477612,0.7681940700808625,0.38351172654222027,0.41379310344827586,0.8571428571428571,0.5581395348837209,0.20228648607921548
3.0,1.5,plateau,0.85,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.85,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.85,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.85,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.9,1,0.7,3,1,0.746268656716418,0.7870619946091644,0.6245003178038891,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.16381694141168598
3.0,1.5,plateau,0.9,1,0.9,3,1,0.746268656716418,0.7870619946091644,0.5741034924070638,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.16519880122129718
3.0,1.5,plateau,0.9,2,0.7,1,1,0.746268656716418,0.7870619946091644,0.6245003178038891,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.16381694141168598
3.0,1.5,plateau,0.9,2,0.9,1,1,0.746268656716418,0.7870619946091644,0.6538653971689685,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.16262291156093972
3.0,1.5,plateau,0.9,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.9,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.9,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.9,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.95,1,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.95,1,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.95,2,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.95,2,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.95,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.95,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.95,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,plateau,0.95,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,1.5,repeat,0.85,1,0.7,52,30,0.34328358208955223,0.5586253369272237,0.4870389696282552,0.23214285714285715,0.9285714285714286,0.37142857142857144,0.3539967006260567
3.0,1.5,repeat,0.85,1,0.9,52,30,0.34328358208955223,0.5586253369272237,0.18708213800026469,0.23214285714285715,0.9285714285714286,0.37142857142857144,0.5472552529614377
3.0,1.5,repeat,0.85,2,0.7,49,29,0.3582089552238806,0.5680592991913747,0.4928316946436694,0.23636363636363636,0.9285714285714286,0.37681159420289856,0.340347510960434
3.0,1.5,repeat,0.85,2,0.9,49,29,0.3582089552238806,0.5680592991913747,0.1970719621792551,0.23636363636363636,0.9285714285714286,0.37681159420289856,0.5192777050868598
3.0,1.5,repeat,0.85,3,0.7,45,26,0.40298507462686567,0.5963611859838275,0.4999148468911373,0.25,0.9285714285714286,0.3939393939393939,0.32135576764849294
3.0,1.5,repeat,0.85,3,0.9,45,26,0.40298507462686567,0.5963611859838275,0.1987020830313536,0.25,0.9285714285714286,0.3939393939393939,0.4864863865679868
3.0,1.5,repeat,0.85,4,0.7,42,24,0.40298507462686567,0.5700808625336927,0.49731825159952936,0.24,0.8571428571428571,0.375,0.3202014579621952
3.0,1.5,repeat,0.85,4,0.9,42,24,0.40298507462686567,0.5700808625336927,0.1944353648295994,0.24,0.8571428571428571,0.375,0.4769738679264652
3.0,1.5,repeat,0.9,1,0.7,49,29,0.3582089552238806,0.5680592991913747,0.4930797105166852,0.23636363636363636,0.9285714285714286,0.37681159420289856,0.3398717224906384
3.0,1.5,repeat,0.9,1,0.9,49,29,0.3582089552238806,0.5680592991913747,0.19731997805227097,0.23636363636363636,0.9285714285714286,0.37681159420289856,0.5188019166170641
3.0,1.5,repeat,0.9,2,0.7,45,26,0.40298507462686567,0.5963611859838275,0.5020206664225974,0.25,0.9285714285714286,0.3939393939393939,0.31946032879073344
3.0,1.5,repeat,0.9,2,0.9,45,26,0.40298507462686567,0.5963611859838275,0.21275414575327511,0.25,0.9285714285714286,0.3939393939393939,0.47928604530521873
3.0,1.5,repeat,0.9,3,0.7,42,24,0.43283582089552236,0.6152291105121294,0.5072551795045139,0.26,0.9285714285714286,0.40625,0.3077766544647938
3.0,1.5,repeat,0.9,3,0.9,42,24,0.43283582089552236,0.6152291105121294,0.2109447807854774,0.26,0.9285714285714286,0.40625,0.4585789151753325
3.0,1.5,repeat,0.9,4,0.7,40,23,0.417910447761194,0.5795148247978437,0.501724850146777,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.31042037124752103
3.0,1.5,repeat,0.9,4,0.9,40,23,0.417910447761194,0.5795148247978437,0.20213776914307666,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.45764054240582097
3.0,1.5,repeat,0.95,1,0.7,36,21,0.47761194029850745,0.6435309973045822,0.5256861340584993,0.2765957446808511,0.9285714285714286,0.4262295081967213,0.2759482083724243
3.0,1.5,repeat,0.95,1,0.9,36,21,0.47761194029850745,0.6435309973045822,0.24175909167281037,0.2765957446808511,0.9285714285714286,0.4262295081967213,0.39856653598561154
3.0,1.5,repeat,0.95,2,0.7,21,10,0.6417910447761194,0.7473045822102427,0.5709042586034762,0.3611111111111111,0.9285714285714286,0.52,0.21001634321530419
3.0,1.5,repeat,0.95,2,0.9,21,10,0.6417910447761194,0.7473045822102427,0.2988786617021029,0.3611111111111111,0.9285714285714286,0.52,0.2793098479607898
3.0,1.5,repeat,0.95,3,0.7,15,7,0.6567164179104478,0.7304582210242587,0.563893095793689,0.36363636363636365,0.8571428571428571,0.5106382978723404,0.2063265573168395
3.0,1.5,repeat,0.95,3,0.9,15,7,0.6567164179104478,0.7304582210242587,0.30193840961299667,0.36363636363636365,0.8571428571428571,0.5106382978723404,0.2590517007085402
3.0,1.5,repeat,0.95,4,0.7,12,6,0.6417910447761194,0.694743935309973,0.5491686806301467,0.34375,0.7857142857142857,0.4782608695652174,0.20987262074130839
3.0,1.5,repeat,0.95,4,0.9,12,6,0.6417910447761194,0.694743935309973,0.292366786458173,0.34375,0.7857142857142857,0.4782608695652174,0.25423955517778524
3.0,2.0,block,0.85,1,0.7,52,30,0.34328358208955223,0.5586253369272237,0.4870389696282552,0.23214285714285715,0.9285714285714286,0.37142857142857144,0.3539967006260567
3.0,2.0,block,0.85,1,0.9,52,30,0.34328358208955223,0.5586253369272237,0.18708213800026469,0.23214285714285715,0.9285714285714286,0.37142857142857144,0.5472552529614377
3.0,2.0,block,0.85,2,0.7,50,30,0.34328358208955223,0.5586253369272237,0.4907266728105676,0.23214285714285715,0.9285714285714286,0.37142857142857144,0.3470169644019518
3.0,2.0,block,0.85,2,0.9,50,30,0.34328358208955223,0.5586253369272237,0.19351040168673353,0.23214285714285715,0.9285714285714286,0.37142857142857144,0.5307232779313626
3.0,2.0,block,0.85,3,0.7,48,28,0.373134328358209,0.5774932614555256,0.49526798140639894,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.33333899461508737
3.0,2.0,block,0.85,3,0.9,48,28,0.373134328358209,0.5774932614555256,0.20102721367073334,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.5074930693385281
3.0,2.0,block,0.85,4,0.7,48,28,0.373134328358209,0.5774932614555256,0.49526798140639894,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.33333899461508737
3.0,2.0,block,0.85,4,0.9,48,28,0.373134328358209,0.5774932614555256,0.20102721367073334,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.5074930693385281
3.0,2.0,block,0.9,1,0.7,48,28,0.373134328358209,0.5774932614555256,0.49526798140639894,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.33333899461508737
3.0,2.0,block,0.9,1,0.9,48,28,0.373134328358209,0.5774932614555256,0.20102721367073334,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.5074930693385281
3.0,2.0,block,0.9,2,0.7,47,28,0.373134328358209,0.5774932614555256,0.49720761440245453,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.33223432144320314
3.0,2.0,block,0.9,2,0.9,47,28,0.373134328358209,0.5774932614555256,0.20455233040435689,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.5016122767636587
3.0,2.0,block,0.9,3,0.7,45,27,0.3880597014925373,0.5869272237196765,0.5016705263665749,0.24528301886792453,0.9285714285714286,0.3880597014925373,0.32245323472852905
3.0,2.0,block,0.9,3,0.9,45,27,0.3880597014925373,0.5869272237196765,0.2124040056972527,0.24528301886792453,0.9285714285714286,0.3880597014925373,0.4822789512430144
3.0,2.0,block,0.9,4,0.7,44,26,0.40298507462686567,0.5963611859838275,0.5042177062005807,0.25,0.9285714285714286,0.3939393939393939,0.31634869551757716
3.0,2.0,block,0.9,4,0.9,44,26,0.40298507462686567,0.5963611859838275,0.21676464856118774,0.25,0.9285714285714286,0.3939393939393939,0.47139829262907745
3.0,2.0,block,0.95,1,0.7,27,15,0.5373134328358209,0.6549865229110512,0.5253600646867078,0.2926829268292683,0.8571428571428571,0.43636363636363634,0.25529289561645835
3.0,2.0,block,0.95,1,0.9,27,15,0.5373134328358209,0.6549865229110512,0.2495316688122291,0.2926829268292683,0.8571428571428571,0.43636363636363634,0.34846125870515887
3.0,2.0,block,0.95,2,0.7,16,11,0.5970149253731343,0.692722371967655,0.5414959560577121,0.32432432432432434,0.8571428571428571,0.47058823529411764,0.22761530673410085
3.0,2.0,block,0.95,2,0.9,16,11,0.5970149253731343,0.692722371967655,0.2733486015955056,0.32432432432432434,0.8571428571428571,0.47058823529411764,0.2851165695287867
3.0,2.0,block,0.95,3,0.7,9,6,0.6417910447761194,0.694743935309973,0.5429423392015755,0.34375,0.7857142857142857,0.4782608695652174,0.20699169562422698
3.0,2.0,block,0.95,3,0.9,9,6,0.6417910447761194,0.694743935309973,0.2942081368959448,0.34375,0.7857142857142857,0.4782608695652174,0.24300042110548
3.0,2.0,block,0.95,4,0.7,8,6,0.6417910447761194,0.694743935309973,0.5445763261296802,0.34375,0.7857142857142857,0.4782608695652174,0.20622445348314147
3.0,2.0,block,0.95,4,0.9,8,6,0.6417910447761194,0.694743935309973,0.30620418240039365,0.34375,0.7857142857142857,0.4782608695652174,0.23745705956140942
3.0,2.0,plateau,0.85,1,0.7,10,4,0.7014925373134329,0.7587601078167115,0.5938228603407174,0.4,0.8571428571428571,0.5454545454545454,0.18443869761620166
3.0,2.0,plateau,0.85,1,0.9,10,4,0.7014925373134329,0.7587601078167115,0.37557919923991356,0.4,0.8571428571428571,0.5454545454545454,0.21313518743631402
3.0,2.0,plateau,0.85,2,0.7,3,3,0.7164179104477612,0.7681940700808625,0.5992890048194985,0.41379310344827586,0.8571428571428571,0.5581395348837209,0.1767118440881641
3.0,2.0,plateau,0.85,2,0.9,3,3,0.7164179104477612,0.7681940700808625,0.469119967507604,0.41379310344827586,0.8571428571428571,0.5581395348837209,0.18507005304338794
3.0,2.0,plateau,0.85,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.85,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.85,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.85,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.9,1,0.7,3,1,0.746268656716418,0.7870619946091644,0.6245003178038891,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.16381694141168598
3.0,2.0,plateau,0.9,1,0.9,3,1,0.746268656716418,0.7870619946091644,0.5741034924070638,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.16519880122129718
3.0,2.0,plateau,0.9,2,0.7,1,1,0.746268656716418,0.7870619946091644,0.6245003178038891,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.16381694141168598
3.0,2.0,plateau,0.9,2,0.9,1,1,0.746268656716418,0.7870619946091644,0.6538653971689685,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.16262291156093972
3.0,2.0,plateau,0.9,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.9,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.9,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.9,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.95,1,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.95,1,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.95,2,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.95,2,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.95,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.95,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.95,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,plateau,0.95,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
3.0,2.0,repeat,0.85,1,0.7,52,30,0.34328358208955223,0.5586253369272237,0.4870389696282552,0.23214285714285715,0.9285714285714286,0.37142857142857144,0.3539967006260567
3.0,2.0,repeat,0.85,1,0.9,52,30,0.34328358208955223,0.5586253369272237,0.18708213800026469,0.23214285714285715,0.9285714285714286,0.37142857142857144,0.5472552529614377
3.0,2.0,repeat,0.85,2,0.7,49,29,0.3582089552238806,0.5680592991913747,0.4928316946436694,0.23636363636363636,0.9285714285714286,0.37681159420289856,0.340347510960434
3.0,2.0,repeat,0.85,2,0.9,49,29,0.3582089552238806,0.5680592991913747,0.1970719621792551,0.23636363636363636,0.9285714285714286,0.37681159420289856,0.5192777050868598
3.0,2.0,repeat,0.85,3,0.7,45,26,0.40298507462686567,0.5963611859838275,0.4999148468911373,0.25,0.9285714285714286,0.3939393939393939,0.32135576764849294
3.0,2.0,repeat,0.85,3,0.9,45,26,0.40298507462686567,0.5963611859838275,0.1987020830313536,0.25,0.9285714285714286,0.3939393939393939,0.4864863865679868
3.0,2.0,repeat,0.85,4,0.7,42,24,0.40298507462686567,0.5700808625336927,0.49731825159952936,0.24,0.8571428571428571,0.375,0.3202014579621952
3.0,2.0,repeat,0.85,4,0.9,42,24,0.40298507462686567,0.5700808625336927,0.1944353648295994,0.24,0.8571428571428571,0.375,0.4769738679264652
3.0,2.0,repeat,0.9,1,0.7,48,28,0.373134328358209,0.5774932614555256,0.49526798140639894,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.33333899461508737
3.0,2.0,repeat,0.9,1,0.9,48,28,0.373134328358209,0.5774932614555256,0.20102721367073334,0.24074074074074073,0.9285714285714286,0.38235294117647056,0.5074930693385281
3.0,2.0,repeat,0.9,2,0.7,45,26,0.40298507462686567,0.5963611859838275,0.5020206664225974,0.25,0.9285714285714286,0.3939393939393939,0.31946032879073344
3.0,2.0,repeat,0.9,2,0.9,45,26,0.40298507462686567,0.5963611859838275,0.21275414575327511,0.25,0.9285714285714286,0.3939393939393939,0.47928604530521873
3.0,2.0,repeat,0.9,3,0.7,41,24,0.43283582089552236,0.6152291105121294,0.5096533851635893,0.26,0.9285714285714286,0.40625,0.30436546855098273
3.0,2.0,repeat,0.9,3,0.9,41,24,0.43283582089552236,0.6152291105121294,0.215143891065326,0.26,0.9285714285714286,0.40625,0.4503916098585363
3.0,2.0,repeat,0.9,4,0.7,40,23,0.417910447761194,0.5795148247978437,0.501724850146777,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.31042037124752103
3.0,2.0,repeat,0.9,4,0.9,40,23,0.417910447761194,0.5795148247978437,0.20213776914307666,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.45764054240582097
3.0,2.0,repeat,0.95,1,0.7,24,13,0.5671641791044776,0.6738544474393531,0.5334753476962448,0.3076923076923077,0.8571428571428571,0.4528301886792453,0.24237299074985744
3.0,2.0,repeat,0.95,1,0.9,24,13,0.5671641791044776,0.6738544474393531,0.25311807451877455,0.3076923076923077,0.8571428571428571,0.4528301886792453,0.32666010055302097
3.0,2.0,repeat,0.95,2,0.7,12,8,0.6417910447761194,0.7210242587601078,0.5487626227676247,0.35294117647058826,0.8571428571428571,0.5,0.21196800023303883
3.0,2.0,repeat,0.95,2,0.9,12,8,0.6417910447761194,0.7210242587601078,0.2919607285956509,0.35294117647058826,0.8571428571428571,0.5,0.2563349346695158
3.0,2.0,repeat,0.95,3,0.7,6,3,0.6865671641791045,0.7230458221024259,0.5614036484602494,0.3793103448275862,0.7857142857142857,0.5116279069767442,0.18775306274310713
3.0,2.0,repeat,0.95,3,0.9,6,3,0.6865671641791045,0.7230458221024259,0.3507589360298228,0.3793103448275862,0.7857142857142857,0.5116279069767442,0.20943343001540493
3.0,2.0,repeat,0.95,4,0.7,5,3,0.6865671641791045,0.7230458221024259,0.5637846008412017,0.3793103448275862,0.7857142857142857,0.5116279069767442,0.1869858206020216
3.0,2.0,repeat,0.95,4,0.9,5,3,0.6865671641791045,0.7230458221024259,0.3724168416162997,0.3793103448275862,0.7857142857142857,0.5116279069767442,0.20389006847133434
5.0,1.5,block,0.85,1,0.7,43,25,0.417910447761194,0.6057951482479784,0.5068761707581583,0.2549019607843137,0.9285714285714286,0.4,0.3100211842541282
5.0,1.5,block,0.85,1,0.9,43,25,0.417910447761194,0.6057951482479784,0.22132356352781024,0.2549019607843137,0.9285714285714286,0.4,0.46029466196264335
5.0,1.5,block,0.85,2,0.7,42,25,0.417910447761194,0.6057951482479784,0.5092743764172336,0.2549019607843137,0.9285714285714286,0.4,0.30891651108224394
5.0,1.5,block,0.85,2,0.9,42,25,0.417910447761194,0.6057951482479784,0.2257156040710858,0.2549019607843137,0.9285714285714286,0.4,0.4544138693877741
5.0,1.5,block,0.85,3,0.7,41,24,0.43283582089552236,0.6152291105121294,0.5121626975566225,0.26,0.9285714285714286,0.40625,0.3026317454402643
5.0,1.5,block,0.85,3,0.9,41,24,0.43283582089552236,0.6152291105121294,0.23069818321997468,0.26,0.9285714285714286,0.40625,0.4433529843428094
5.0,1.5,block,0.85,4,0.7,38,22,0.4626865671641791,0.6340970350404312,0.5188738587644982,0.2708333333333333,0.9285714285714286,0.41935483870967744,0.28844294896309747
5.0,1.5,block,0.85,4,0.9,38,22,0.4626865671641791,0.6340970350404312,0.23036361908059272,0.2708333333333333,0.9285714285714286,0.41935483870967744,0.4201407320616959
5.0,1.5,block,0.9,1,0.7,43,25,0.417910447761194,0.6057951482479784,0.5068761707581583,0.2549019607843137,0.9285714285714286,0.4,0.3100211842541282
5.0,1.5,block,0.9,1,0.9,43,25,0.417910447761194,0.6057951482479784,0.22132356352781024,0.2549019607843137,0.9285714285714286,0.4,0.46029466196264335
5.0,1.5,block,0.9,2,0.7,39,23,0.417910447761194,0.5795148247978437,0.5007818513069825,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.31400984294448975
5.0,1.5,block,0.9,2,0.9,39,23,0.417910447761194,0.5795148247978437,0.20297359104227633,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.45645389469980463
5.0,1.5,block,0.9,3,0.7,36,20,0.4626865671641791,0.6078167115902965,0.5093371620308665,0.2608695652173913,0.8571428571428571,0.4,0.2930214838292103
5.0,1.5,block,0.9,3,0.9,36,20,0.4626865671641791,0.6078167115902965,0.21747903934567628,0.2608695652173913,0.8571428571428571,0.4,0.4211371773755698
5.0,1.5,block,0.9,4,0.7,33,17,0.5074626865671642,0.6361185983827493,0.5183953764462239,0.27906976744186046,0.8571428571428571,0.42105263157894735,0.2752691541709456
5.0,1.5,block,0.9,4,0.9,33,17,0.5074626865671642,0.6361185983827493,0.23360964397141581,0.27906976744186046,0.8571428571428571,0.42105263157894735,0.38905648950835003
5.0,1.5,block,0.95,1,0.7,20,9,0.6268656716417911,0.7115902964959568,0.5619257493207073,0.34285714285714286,0.8571428571428571,0.4897959183673469,0.22183744673387218
5.0,1.5,block,0.95,1,0.9,20,9,0.6268656716417911,0.7115902964959568,0.31708083233293316,0.34285714285714286,0.8571428571428571,0.4897959183673469,0.28237384862864306
5.0,1.5,block,0.95,2,0.7,11,7,0.6268656716417911,0.6853099730458221,0.5445195616936299,0.3333333333333333,0.7857142857142857,0.46808510638297873,0.2163767221921639
5.0,1.5,block,0.95,2,0.9,11,7,0.6268656716417911,0.6853099730458221,0.29282565477250067,0.3333333333333333,0.7857142857142857,0.46808510638297873,0.25776423950349375
5.0,1.5,block,0.95,3,0.7,9,5,0.6567164179104478,0.704177897574124,0.5560931789618363,0.3548387096774194,0.7857142857142857,0.4888888888888889,0.20459726353868504
5.0,1.5,block,0.95,3,0.9,9,5,0.6567164179104478,0.704177897574124,0.3246650774181886,0.3548387096774194,0.7857142857142857,0.4888888888888889,0.23643254204404474
5.0,1.5,block,0.95,4,0.7,7,4,0.6716417910447762,0.7136118598382749,0.5674836921948266,0.36666666666666664,0.7857142857142857,0.5,0.19387874871140431
5.0,1.5,block,0.95,4,0.9,7,4,0.6716417910447762,0.7136118598382749,0.36544505622761925,0.36666666666666664,0.7857142857142857,0.5,0.2161617884107938
5.0,1.5,plateau,0.85,1,0.7,11,5,0.6865671641791045,0.7493261455525606,0.5620048325117449,0.3870967741935484,0.8571428571428571,0.5333333333333333,0.19982731688587319
5.0,1.5,plateau,0.85,1,0.9,11,5,0.6865671641791045,0.7493261455525606,0.3336515448097177,0.3870967741935484,0.8571428571428571,0.5333333333333333,0.23543714847163544
5.0,1.5,plateau,0.85,2,0.7,3,2,0.7313432835820896,0.7776280323450134,0.6010003557519086,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.1754412724932126
5.0,1.5,plateau,0.85,2,0.9,3,2,0.7313432835820896,0.7776280323450134,0.47083131844001413,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.18379948144843647
5.0,1.5,plateau,0.85,3,0.7,1,0,0.7313432835820896,0.7513477088948787,0.5818574000833318,0.4230769230769231,0.7857142857142857,0.55,0.17424076927522555
5.0,1.5,plateau,0.85,3,0.9,1,0,0.7313432835820896,0.7513477088948787,0.48534379464115485,0.4230769230769231,0.7857142857142857,0.55,0.1790168886782106
5.0,1.5,plateau,0.85,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
