direction,amplitude_kw,minimum_duration_hours,rise_kw_per_15min,relative_mad_max,paired_edge_required,minimum_events,minimum_evidence_weeks,score_floor,score_ceiling,evidence_flags,changed_predictions,accuracy,balanced_accuracy,pr_auc,precision,recall,f1,brier
two_way,1.5,2.0,1.0,0.2,False,2,2,0.9,0.1,59,41,0.208955223880597,0.3948787061994609,0.18260383684112497,0.1694915254237288,0.7142857142857143,0.273972602739726,0.6426924587073386
positive_rescue,1.5,2.0,1.0,0.2,False,3,1,0.7,0.3,57,35,0.29850746268656714,0.5566037735849056,0.4855333019565147,0.22950819672131148,1.0,0.37333333333333335,0.3701137356235748
positive_rescue,1.5,2.0,1.0,0.2,False,3,1,0.9,0.3,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5812827357201499
positive_rescue,1.5,2.0,1.0,0.2,False,3,1,0.9,0.1,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5812827357201499
negative_veto,1.5,2.0,1.0,0.2,False,3,1,0.7,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.2,False,3,1,0.9,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.2,False,3,1,0.9,0.1,57,4,0.6716417910447762,0.6084905660377358,0.40898746044080203,0.3181818181818182,0.5,0.3888888888888889,0.20740097008048766
two_way,1.5,2.0,1.0,0.2,False,3,1,0.7,0.3,57,39,0.23880597014925373,0.4137466307277628,0.3730374322904034,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.3917816414226229
two_way,1.5,2.0,1.0,0.2,False,3,1,0.9,0.3,57,39,0.23880597014925373,0.4137466307277628,0.1898294122402781,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6029506415191979
two_way,1.5,2.0,1.0,0.2,False,3,1,0.9,0.1,57,39,0.23880597014925373,0.4137466307277628,0.18685174474648159,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6188118616924131
positive_rescue,1.5,2.0,1.0,0.2,False,3,2,0.7,0.3,57,35,0.29850746268656714,0.5566037735849056,0.4855333019565147,0.22950819672131148,1.0,0.37333333333333335,0.3701137356235748
positive_rescue,1.5,2.0,1.0,0.2,False,3,2,0.9,0.3,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5812827357201499
positive_rescue,1.5,2.0,1.0,0.2,False,3,2,0.9,0.1,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5812827357201499
negative_veto,1.5,2.0,1.0,0.2,False,3,2,0.7,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.2,False,3,2,0.9,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.2,False,3,2,0.9,0.1,57,4,0.6716417910447762,0.6084905660377358,0.40898746044080203,0.3181818181818182,0.5,0.3888888888888889,0.20740097008048766
two_way,1.5,2.0,1.0,0.2,False,3,2,0.7,0.3,57,39,0.23880597014925373,0.4137466307277628,0.3730374322904034,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.3917816414226229
two_way,1.5,2.0,1.0,0.2,False,3,2,0.9,0.3,57,39,0.23880597014925373,0.4137466307277628,0.1898294122402781,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6029506415191979
two_way,1.5,2.0,1.0,0.2,False,3,2,0.9,0.1,57,39,0.23880597014925373,0.4137466307277628,0.18685174474648159,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6188118616924131
positive_rescue,1.5,2.0,1.0,0.2,True,2,1,0.7,0.3,57,35,0.29850746268656714,0.5566037735849056,0.4855333019565147,0.22950819672131148,1.0,0.37333333333333335,0.36915050394537624
positive_rescue,1.5,2.0,1.0,0.2,True,2,1,0.9,0.3,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5803195040419512
positive_rescue,1.5,2.0,1.0,0.2,True,2,1,0.9,0.1,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5803195040419512
negative_veto,1.5,2.0,1.0,0.2,True,2,1,0.7,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.2,True,2,1,0.9,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.2,True,2,1,0.9,0.1,57,4,0.6716417910447762,0.6084905660377358,0.4081489911703253,0.3181818181818182,0.5,0.3888888888888889,0.2083642017586862
two_way,1.5,2.0,1.0,0.2,True,2,1,0.7,0.3,57,39,0.23880597014925373,0.4137466307277628,0.37409507374994866,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.3908473053850268
two_way,1.5,2.0,1.0,0.2,True,2,1,0.9,0.3,57,39,0.23880597014925373,0.4137466307277628,0.19088705369982334,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6020163054816018
two_way,1.5,2.0,1.0,0.2,True,2,1,0.9,0.1,57,39,0.23880597014925373,0.4137466307277628,0.18685174474648159,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6188118616924131
positive_rescue,1.5,2.0,1.0,0.2,True,2,2,0.7,0.3,57,35,0.29850746268656714,0.5566037735849056,0.4855333019565147,0.22950819672131148,1.0,0.37333333333333335,0.36915050394537624
positive_rescue,1.5,2.0,1.0,0.2,True,2,2,0.9,0.3,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5803195040419512
positive_rescue,1.5,2.0,1.0,0.2,True,2,2,0.9,0.1,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5803195040419512
negative_veto,1.5,2.0,1.0,0.2,True,2,2,0.7,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.2,True,2,2,0.9,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.2,True,2,2,0.9,0.1,57,4,0.6716417910447762,0.6084905660377358,0.4081489911703253,0.3181818181818182,0.5,0.3888888888888889,0.2083642017586862
two_way,1.5,2.0,1.0,0.2,True,2,2,0.7,0.3,57,39,0.23880597014925373,0.4137466307277628,0.37409507374994866,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.3908473053850268
two_way,1.5,2.0,1.0,0.2,True,2,2,0.9,0.3,57,39,0.23880597014925373,0.4137466307277628,0.19088705369982334,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6020163054816018
two_way,1.5,2.0,1.0,0.2,True,2,2,0.9,0.1,57,39,0.23880597014925373,0.4137466307277628,0.18685174474648159,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6188118616924131
positive_rescue,1.5,2.0,1.0,0.2,True,3,1,0.7,0.3,56,34,0.31343283582089554,0.5660377358490566,0.4875717148343849,0.23333333333333334,1.0,0.3783783783783784,0.36320925033224744
positive_rescue,1.5,2.0,1.0,0.2,True,3,1,0.9,0.3,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
positive_rescue,1.5,2.0,1.0,0.2,True,3,1,0.9,0.1,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
negative_veto,1.5,2.0,1.0,0.2,True,3,1,0.7,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.2,True,3,1,0.9,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.2,True,3,1,0.9,0.1,56,4,0.6716417910447762,0.6084905660377358,0.40898746044080203,0.3181818181818182,0.5,0.3888888888888889,0.20714127626733744
two_way,1.5,2.0,1.0,0.2,True,3,1,0.7,0.3,56,38,0.2537313432835821,0.42318059299191374,0.3754377160700345,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.3848771561312954
two_way,1.5,2.0,1.0,0.2,True,3,1,0.9,0.3,56,38,0.2537313432835821,0.42318059299191374,0.19312479089996654,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.5912700368248854
two_way,1.5,2.0,1.0,0.2,True,3,1,0.9,0.1,56,38,0.2537313432835821,0.42318059299191374,0.1890894819466248,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.6068715631849505
positive_rescue,1.5,2.0,1.0,0.2,True,3,2,0.7,0.3,56,34,0.31343283582089554,0.5660377358490566,0.4875717148343849,0.23333333333333334,1.0,0.3783783783783784,0.36320925033224744
positive_rescue,1.5,2.0,1.0,0.2,True,3,2,0.9,0.3,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
positive_rescue,1.5,2.0,1.0,0.2,True,3,2,0.9,0.1,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
negative_veto,1.5,2.0,1.0,0.2,True,3,2,0.7,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.2,True,3,2,0.9,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.2,True,3,2,0.9,0.1,56,4,0.6716417910447762,0.6084905660377358,0.40898746044080203,0.3181818181818182,0.5,0.3888888888888889,0.20714127626733744
two_way,1.5,2.0,1.0,0.2,True,3,2,0.7,0.3,56,38,0.2537313432835821,0.42318059299191374,0.3754377160700345,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.3848771561312954
two_way,1.5,2.0,1.0,0.2,True,3,2,0.9,0.3,56,38,0.2537313432835821,0.42318059299191374,0.19312479089996654,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.5912700368248854
two_way,1.5,2.0,1.0,0.2,True,3,2,0.9,0.1,56,38,0.2537313432835821,0.42318059299191374,0.1890894819466248,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.6068715631849505
positive_rescue,1.5,2.0,1.0,0.4,False,2,1,0.7,0.3,59,37,0.26865671641791045,0.5377358490566038,0.4816557065272786,0.2222222222222222,1.0,0.36363636363636365,0.3826530782262818
positive_rescue,1.5,2.0,1.0,0.4,False,2,1,0.9,0.3,59,37,0.26865671641791045,0.5377358490566038,0.1790621100445066,0.2222222222222222,1.0,0.36363636363636365,0.603374317128827
positive_rescue,1.5,2.0,1.0,0.4,False,2,1,0.9,0.1,59,37,0.26865671641791045,0.5377358490566038,0.1790621100445066,0.2222222222222222,1.0,0.36363636363636365,0.603374317128827
negative_veto,1.5,2.0,1.0,0.4,False,2,1,0.7,0.3,59,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.4,False,2,1,0.9,0.3,59,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.4,False,2,1,0.9,0.1,59,4,0.6716417910447762,0.6084905660377358,0.4078640367630305,0.3181818181818182,0.5,0.3888888888888889,0.20918998568673583
two_way,1.5,2.0,1.0,0.4,False,2,1,0.7,0.3,59,41,0.208955223880597,0.3948787061994609,0.3694646220069948,0.1694915254237288,0.7142857142857143,0.273972602739726,0.4043498796659324
two_way,1.5,2.0,1.0,0.4,False,2,1,0.9,0.3,59,41,0.208955223880597,0.3948787061994609,0.1845574387947269,0.1694915254237288,0.7142857142857143,0.273972602739726,0.6250711185684776
two_way,1.5,2.0,1.0,0.4,False,2,1,0.9,0.1,59,41,0.208955223880597,0.3948787061994609,0.18260383684112497,0.1694915254237288,0.7142857142857143,0.273972602739726,0.6426924587073386
positive_rescue,1.5,2.0,1.0,0.4,False,2,2,0.7,0.3,59,37,0.26865671641791045,0.5377358490566038,0.4816557065272786,0.2222222222222222,1.0,0.36363636363636365,0.3826530782262818
positive_rescue,1.5,2.0,1.0,0.4,False,2,2,0.9,0.3,59,37,0.26865671641791045,0.5377358490566038,0.1790621100445066,0.2222222222222222,1.0,0.36363636363636365,0.603374317128827
positive_rescue,1.5,2.0,1.0,0.4,False,2,2,0.9,0.1,59,37,0.26865671641791045,0.5377358490566038,0.1790621100445066,0.2222222222222222,1.0,0.36363636363636365,0.603374317128827
negative_veto,1.5,2.0,1.0,0.4,False,2,2,0.7,0.3,59,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.4,False,2,2,0.9,0.3,59,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.4,False,2,2,0.9,0.1,59,4,0.6716417910447762,0.6084905660377358,0.4078640367630305,0.3181818181818182,0.5,0.3888888888888889,0.20918998568673583
two_way,1.5,2.0,1.0,0.4,False,2,2,0.7,0.3,59,41,0.208955223880597,0.3948787061994609,0.3694646220069948,0.1694915254237288,0.7142857142857143,0.273972602739726,0.4043498796659324
two_way,1.5,2.0,1.0,0.4,False,2,2,0.9,0.3,59,41,0.208955223880597,0.3948787061994609,0.1845574387947269,0.1694915254237288,0.7142857142857143,0.273972602739726,0.6250711185684776
two_way,1.5,2.0,1.0,0.4,False,2,2,0.9,0.1,59,41,0.208955223880597,0.3948787061994609,0.18260383684112497,0.1694915254237288,0.7142857142857143,0.273972602739726,0.6426924587073386
positive_rescue,1.5,2.0,1.0,0.4,False,3,1,0.7,0.3,57,35,0.29850746268656714,0.5566037735849056,0.4855333019565147,0.22950819672131148,1.0,0.37333333333333335,0.3701137356235748
positive_rescue,1.5,2.0,1.0,0.4,False,3,1,0.9,0.3,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5812827357201499
positive_rescue,1.5,2.0,1.0,0.4,False,3,1,0.9,0.1,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5812827357201499
negative_veto,1.5,2.0,1.0,0.4,False,3,1,0.7,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.4,False,3,1,0.9,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.4,False,3,1,0.9,0.1,57,4,0.6716417910447762,0.6084905660377358,0.40898746044080203,0.3181818181818182,0.5,0.3888888888888889,0.20740097008048766
two_way,1.5,2.0,1.0,0.4,False,3,1,0.7,0.3,57,39,0.23880597014925373,0.4137466307277628,0.3730374322904034,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.3917816414226229
two_way,1.5,2.0,1.0,0.4,False,3,1,0.9,0.3,57,39,0.23880597014925373,0.4137466307277628,0.1898294122402781,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6029506415191979
two_way,1.5,2.0,1.0,0.4,False,3,1,0.9,0.1,57,39,0.23880597014925373,0.4137466307277628,0.18685174474648159,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6188118616924131
positive_rescue,1.5,2.0,1.0,0.4,False,3,2,0.7,0.3,57,35,0.29850746268656714,0.5566037735849056,0.4855333019565147,0.22950819672131148,1.0,0.37333333333333335,0.3701137356235748
positive_rescue,1.5,2.0,1.0,0.4,False,3,2,0.9,0.3,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5812827357201499
positive_rescue,1.5,2.0,1.0,0.4,False,3,2,0.9,0.1,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5812827357201499
negative_veto,1.5,2.0,1.0,0.4,False,3,2,0.7,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.4,False,3,2,0.9,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.4,False,3,2,0.9,0.1,57,4,0.6716417910447762,0.6084905660377358,0.40898746044080203,0.3181818181818182,0.5,0.3888888888888889,0.20740097008048766
two_way,1.5,2.0,1.0,0.4,False,3,2,0.7,0.3,57,39,0.23880597014925373,0.4137466307277628,0.3730374322904034,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.3917816414226229
two_way,1.5,2.0,1.0,0.4,False,3,2,0.9,0.3,57,39,0.23880597014925373,0.4137466307277628,0.1898294122402781,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6029506415191979
two_way,1.5,2.0,1.0,0.4,False,3,2,0.9,0.1,57,39,0.23880597014925373,0.4137466307277628,0.18685174474648159,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6188118616924131
positive_rescue,1.5,2.0,1.0,0.4,True,2,1,0.7,0.3,57,35,0.29850746268656714,0.5566037735849056,0.4855333019565147,0.22950819672131148,1.0,0.37333333333333335,0.36915050394537624
positive_rescue,1.5,2.0,1.0,0.4,True,2,1,0.9,0.3,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5803195040419512
positive_rescue,1.5,2.0,1.0,0.4,True,2,1,0.9,0.1,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5803195040419512
negative_veto,1.5,2.0,1.0,0.4,True,2,1,0.7,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.4,True,2,1,0.9,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.4,True,2,1,0.9,0.1,57,4,0.6716417910447762,0.6084905660377358,0.4081489911703253,0.3181818181818182,0.5,0.3888888888888889,0.2083642017586862
two_way,1.5,2.0,1.0,0.4,True,2,1,0.7,0.3,57,39,0.23880597014925373,0.4137466307277628,0.37409507374994866,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.3908473053850268
two_way,1.5,2.0,1.0,0.4,True,2,1,0.9,0.3,57,39,0.23880597014925373,0.4137466307277628,0.19088705369982334,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6020163054816018
two_way,1.5,2.0,1.0,0.4,True,2,1,0.9,0.1,57,39,0.23880597014925373,0.4137466307277628,0.18685174474648159,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6188118616924131
positive_rescue,1.5,2.0,1.0,0.4,True,2,2,0.7,0.3,57,35,0.29850746268656714,0.5566037735849056,0.4855333019565147,0.22950819672131148,1.0,0.37333333333333335,0.36915050394537624
positive_rescue,1.5,2.0,1.0,0.4,True,2,2,0.9,0.3,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5803195040419512
positive_rescue,1.5,2.0,1.0,0.4,True,2,2,0.9,0.1,57,35,0.29850746268656714,0.5566037735849056,0.18525755937303762,0.22950819672131148,1.0,0.37333333333333335,0.5803195040419512
negative_veto,1.5,2.0,1.0,0.4,True,2,2,0.7,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.4,True,2,2,0.9,0.3,57,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915686455478749
negative_veto,1.5,2.0,1.0,0.4,True,2,2,0.9,0.1,57,4,0.6716417910447762,0.6084905660377358,0.4081489911703253,0.3181818181818182,0.5,0.3888888888888889,0.2083642017586862
two_way,1.5,2.0,1.0,0.4,True,2,2,0.7,0.3,57,39,0.23880597014925373,0.4137466307277628,0.37409507374994866,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.3908473053850268
two_way,1.5,2.0,1.0,0.4,True,2,2,0.9,0.3,57,39,0.23880597014925373,0.4137466307277628,0.19088705369982334,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6020163054816018
two_way,1.5,2.0,1.0,0.4,True,2,2,0.9,0.1,57,39,0.23880597014925373,0.4137466307277628,0.18685174474648159,0.17543859649122806,0.7142857142857143,0.28169014084507044,0.6188118616924131
positive_rescue,1.5,2.0,1.0,0.4,True,3,1,0.7,0.3,56,34,0.31343283582089554,0.5660377358490566,0.4875717148343849,0.23333333333333334,1.0,0.3783783783783784,0.36320925033224744
positive_rescue,1.5,2.0,1.0,0.4,True,3,1,0.9,0.3,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
positive_rescue,1.5,2.0,1.0,0.4,True,3,1,0.9,0.1,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
negative_veto,1.5,2.0,1.0,0.4,True,3,1,0.7,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.4,True,3,1,0.9,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.4,True,3,1,0.9,0.1,56,4,0.6716417910447762,0.6084905660377358,0.40898746044080203,0.3181818181818182,0.5,0.3888888888888889,0.20714127626733744
two_way,1.5,2.0,1.0,0.4,True,3,1,0.7,0.3,56,38,0.2537313432835821,0.42318059299191374,0.3754377160700345,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.3848771561312954
two_way,1.5,2.0,1.0,0.4,True,3,1,0.9,0.3,56,38,0.2537313432835821,0.42318059299191374,0.19312479089996654,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.5912700368248854
two_way,1.5,2.0,1.0,0.4,True,3,1,0.9,0.1,56,38,0.2537313432835821,0.42318059299191374,0.1890894819466248,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.6068715631849505
positive_rescue,1.5,2.0,1.0,0.4,True,3,2,0.7,0.3,56,34,0.31343283582089554,0.5660377358490566,0.4875717148343849,0.23333333333333334,1.0,0.3783783783783784,0.36320925033224744
positive_rescue,1.5,2.0,1.0,0.4,True,3,2,0.9,0.3,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
positive_rescue,1.5,2.0,1.0,0.4,True,3,2,0.9,0.1,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
negative_veto,1.5,2.0,1.0,0.4,True,3,2,0.7,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.4,True,3,2,0.9,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,1.0,0.4,True,3,2,0.9,0.1,56,4,0.6716417910447762,0.6084905660377358,0.40898746044080203,0.3181818181818182,0.5,0.3888888888888889,0.20714127626733744
two_way,1.5,2.0,1.0,0.4,True,3,2,0.7,0.3,56,38,0.2537313432835821,0.42318059299191374,0.3754377160700345,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.3848771561312954
two_way,1.5,2.0,1.0,0.4,True,3,2,0.9,0.3,56,38,0.2537313432835821,0.42318059299191374,0.19312479089996654,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.5912700368248854
two_way,1.5,2.0,1.0,0.4,True,3,2,0.9,0.1,56,38,0.2537313432835821,0.42318059299191374,0.1890894819466248,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.6068715631849505
positive_rescue,1.5,2.0,2.0,0.2,False,2,1,0.7,0.3,56,34,0.31343283582089554,0.5660377358490566,0.4875717148343849,0.23333333333333334,1.0,0.3783783783783784,0.36320925033224744
positive_rescue,1.5,2.0,2.0,0.2,False,2,1,0.9,0.3,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
positive_rescue,1.5,2.0,2.0,0.2,False,2,1,0.9,0.1,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
negative_veto,1.5,2.0,2.0,0.2,False,2,1,0.7,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,2.0,0.2,False,2,1,0.9,0.3,56,4,0.6716417910447762,0.6084905660377358,0.4429137780627719,0.3181818181818182,0.5,0.3888888888888889,0.1915397499072724
negative_veto,1.5,2.0,2.0,0.2,False,2,1,0.9,0.1,56,4,0.6716417910447762,0.6084905660377358,0.40898746044080203,0.3181818181818182,0.5,0.3888888888888889,0.20714127626733744
two_way,1.5,2.0,2.0,0.2,False,2,1,0.7,0.3,56,38,0.2537313432835821,0.42318059299191374,0.3754377160700345,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.3848771561312954
two_way,1.5,2.0,2.0,0.2,False,2,1,0.9,0.3,56,38,0.2537313432835821,0.42318059299191374,0.19312479089996654,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.5912700368248854
two_way,1.5,2.0,2.0,0.2,False,2,1,0.9,0.1,56,38,0.2537313432835821,0.42318059299191374,0.1890894819466248,0.17857142857142858,0.7142857142857143,0.2857142857142857,0.6068715631849505
positive_rescue,1.5,2.0,2.0,0.2,False,2,2,0.7,0.3,56,34,0.31343283582089554,0.5660377358490566,0.4875717148343849,0.23333333333333334,1.0,0.3783783783783784,0.36320925033224744
positive_rescue,1.5,2.0,2.0,0.2,False,2,2,0.9,0.3,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
positive_rescue,1.5,2.0,2.0,0.2,False,2,2,0.9,0.1,56,34,0.31343283582089554,0.5660377358490566,0.1885189721402111,0.23333333333333334,1.0,0.3783783783783784,0.5696021310258375
